id,config.sigma,config.cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230210-165536-7826-dull-sale,1.4286917539027906,4.511122857798832,0.0086375784944725,0.06913462002811,0.0865567867334164,1676048136.783631,1676058596.469801,bayesian-optimization
230210-165610-2888-cold-salt,2.0,4.454553396817313,0.0025897576049299,0.0730317512878559,0.093363217795804,1676048170.292157,1676058591.484398,bayesian-optimization
230210-163108-5439-lone-wind,1.4959879665122795,4.573655187525877,0.0040246879952813,0.0677887514000289,0.0851700851490517,1676046668.562253,1676057995.485262,bayesian-optimization
230210-163006-9735-safe-body,2.0,4.442339574202315,0.0033186709852242,0.0741062040528147,0.088710344769865,1676046606.974328,1676057950.752841,bayesian-optimization
230210-165153-7796-slim-feed,1.4232237456116277,4.566883401925731,0.0042594204491506,0.0671769140037295,0.0871847953513553,1676047913.780554,1676056121.082644,bayesian-optimization
230210-165122-6581-near-call,1.4231999981546082,4.566881940309719,0.0042594862589383,0.0671767103089342,0.0871854091027016,1676047882.659101,1676056062.072944,bayesian-optimization
230210-212459-6001-puny-exam,0.1,12.02180265433707,1.0,0.1283880230246229,0.1341421593050965,1676064299.600931,1676074962.233441,bayesian-optimization
230210-195220-2755-hard-body,0.1857369427915028,7.794863169625376,0.1793473232815014,0.0493502901225156,0.0697022856331818,1676058740.276423,1676066805.317626,bayesian-optimization
230210-195219-8945-left-ring,0.1857376183750807,7.794862058299711,0.1793471251718015,0.0493500847113206,0.0697021817058002,1676058739.895391,1676066750.314703,bayesian-optimization
230210-191049-3062-pale-exam,0.1,7.806087834835001,0.2577488371543617,0.0849558289160909,0.0929036670059854,1676056249.317547,1676064338.782236,bayesian-optimization
230210-191036-8664-gray-post,0.2093395914059606,7.766512931610324,0.1732385328767658,0.0414778695455751,0.0656300799191257,1676056236.867308,1676064302.73386,bayesian-optimization
230210-220905-7177-male-wake,2.0,1.5,0.0001,0.2148017250649273,0.2139640892281712,1676066945.718579,1676074948.193329,bayesian-optimization
230210-212459-6127-ripe-shot,0.3694178522039565,7.751328722556294,0.1257421437035505,0.0300845039095527,0.0688650099017473,1676064299.613646,1676074946.210417,bayesian-optimization
